translated	text
0	최근 몇 년간 대법관 후보 1순위로 거론됐던 김 변호사는 법원·검찰을 거치지 않은 순수 재야 변호사다.
1	대법원 대법관 유력 후보로 거론되는 김 변호사는 법원·검찰을 거치지 않은 정치권력도 없는 순수한 변호사다.
0	시는 국가정원으로 지정된 후 중장기 발전 계획을 수립하기 위해 국가정원 운영 방향성 등에 대한 연구용역을 수행하기로 했다.
1	이어 "시는 국립정원으로 지정된 뒤 중장기 개발계획을 수립하기 위해 국가정원의 운영방향 등을 조사하기로 했다"고 말했다.
0	시는 지난해 10월 64개 시민단체가 모여 출범한 태화강 국가정원 지정 범시민추진위원회를 중심으로 국가정원 지정을 촉구하는 22만여명의 시민 서명을 받았다.
1	“지난해 10월 64개 시민단체가 발족한 태화강 국가정원 지정 범시민추진위원회와 함께 시는 국가정원 지정을 요구하는 시민 22만여 명 서명을 받았다.”
0	"충남이 전국 최대 철새도래지 보유 지역인 만큼 AI 바이러스는 대부분 야생조류에서 검출됐으며, 농장발생은 비교적 적었다는 설명이다."
1	충남은 국내 최대 철새 서식지이기 때문에 대부분의 AI 바이러스가 야생조류에서 검출됐으며 농장 발병도 상대적으로 적었다는 설명이다.
0	"신태용 감독이 이끄는 축구대표팀은 1일 오후 8시 전주월드컵경기장에서 열린 보스니아와의 A매치 평가전에서 수비 불안을 드러내며 에딘 비슈차(바샥셰히르)에게 해트트릭을 허용, 1-3으로 완패했다."
1	"축구 대표팀 신태용 감독이 이끄는 축구대표팀은 일요일 저녁 8시 전주월드컵경기장에서 열린 보스니아와의 A매치 평가에서 에딘 비스카(Ba?ak?ehir)에게 해트트릭을 당했다. 1, 1-3으로 게임을 지고 있습니다."
0	한국은 월드컵 본선 첫 상대 스웨덴을 감안해 스리백을 들고 나왔지만 수비 뒷공간을 여러 차례 내주며 불안한 모습을 보였다.
1	이어 "한국은 월드컵 결승전 첫 상대인 스웨덴을 염두에 두고 쓰리백을 내세웠지만 수차례 수비 백스페이스를 내주는 등 불안한 기색을 보였다"고 말했다.
0	업체들은 비닐봉투 속에 다른 쓰레기가 많이 들어 있어서 선별하고 재활용하는 데 비용이 많이 들어 가져갈 수 없다고 주장했다.
1	회사 측은 "비닐봉지에는 분류와 재활용에 비용이 많이 드는 다른 쓰레기가 많이 들어 있기 때문에 가져가지 않겠다"고 주장했다.
0	이런 사태를 막으려면 공동주택이 민간업체와 수거 계약을 체결한 경우 지자체에 계약 내용 등을 신고하도록 의무화해야 한다.
1	정부는 이런 상황을 방지하기 위해 민영업체와 징수계약을 체결한 공동주택의 경우 계약내용을 지방자치단체에 의무적으로 보고하도록 해야 한다”고 말했다.
0	시민들도 비닐봉투 속에 다른 쓰레기가 들어 있어서 안 가져간다는 수거 업체의 논리에 명분을 주지 않도록 철저히 분리배출해야 한다.
1	시민들도 비닐봉지 안에 다른 쓰레기가 들어있다고 해서 비닐봉지를 안 가져간다는 논리를 수거업체들이 정당화하는 데 도움이 되지 않도록 철저하게 쓰레기를 분리 배출해야 한다.
0	학교 복도에서 방송을 진행하는 이씨를 학생들이 둘러싸고 환호하자 그는 입고 있던 흰 티셔츠를 벗고 민소매 차림으로 방송을 이어갔다.
1	"학생들이 학교 복도에서 쇼를 진행하고 있는 이씨를 응원하자 그는 흰색 티셔츠를 벗고 민소매 차림으로 방송을 계속했다."
0	지난해에는 부산 해운대 해수욕장에서 여성 피서객 동의 없이 인터넷방송으로 실시간 중계를 한 혐의(카메라 이용촬영)로 A씨(32)가 입건되기도 했다.
1	“지난해 부산 해운대 해수욕장에서 여성 피서객들의 동의 없이 인터넷 방송(카메라를 이용)으로 실시간 방송을 한 혐의로 32세 남성 A씨를 입건했습니다.”
0	지난 3월에는 부산에 거주하는 B씨(35·여)가 갑자기 자신의 반려견을 안고 창밖으로 뛰어내리는 모습이 그대로 방송되기도 했다.
1	이어 "지난 3월 35세 여성 B씨가 반려견과 함께 갑자기 창밖으로 뛰어내리는 영상이 방송됐다"고 전했다.
0	전문가들은 더 자극적인 방송을 할수록 수입이 늘어나는 인터넷방송의 수익창출 구조 때문에 이런 일이 발생한다고 지적한다.
1	도발적인 방송일수록 수익이 늘어나는 인터넷 방송의 수익구조 때문이라고 전문가들은 지적한다.
0	이날 3쿼터까지 78-84로 뒤졌던 클리블랜드는 4쿼터 뒷심을 살려 천금의 역전 기회를 잡고도 스미스의 결정적인 실수로 무릎을 꿇었다.
1	이어 "3쿼터까지 78-84로 뒤진 클리블랜드는 4쿼터를 기회로 역전의 기회를 잡았음에도 스미스의 결정적인 실책으로 패했다."
0	제임스는 자신의 파이널 한 경기 최다인 51점을 퍼붓고 8리바운드 8어시스트의 괴물같은 활약을 펼쳤음에도 웃지 못했다.
1	제임스는 단일 결승전 최다득점인 51득점을 올리면서도 8리바운드 8어시스트로 눈부신 활약을 펼치면서도 웃음을 잃지 않았다”고 말했다.
0	전통적으로 메이저리그(MLB) 내셔널리그(NL) 서부지구는 어느 한 팀의 독주를 허용하지 않고 치열한 순위 싸움이 펼쳐져 와일드와일드웨스트로 불린다.
1	"전통적으로 메이저리그(MLB) 내셔널리그(NL) 서부지구는 한 팀이 리그를 지배하는 것을 허용하지 않고 치열한 랭킹전을 벌이기 때문에 와일드 와일드 웨스트라고 불립니다."
0	지난달 18일 6연패를 끊은 이후 1일까지 10승 4패를 기록하며 한때 3할대로 떨어졌던 승률을 4할6푼대까지 올렸다.
1	이어 “지난달 18일 6경기 연속 승리 이후 7월 1일까지 10승 4패를 기록하며 한때 30%대까지 떨어졌던 승률을 46%로 끌어올렸다”고 말했다.
0	"야시엘 푸이그, 저스틴 터너 등 부상자들이 돌아온 뒤 타선에 힘이 생겼고 노장 맷 켐프(타율 0.337)가 상승세를 이끌고 있다."
1	부상당한 야시엘 푸이그, 저스틴 터너 등이 복귀하면서 라인업이 탄탄해지고, 베테랑인 맷 켐프(타율 0.337)가 상승세를 주도하고 있다”고 말했다.
0	지난해 36홈런과 120타점을 올린 폴 골드슈미트가 올들어 타율 0.209 7홈런으로 기대에 크게 못미치는 것이 뼈아프다.
1	지난해 36홈런, 120타점을 기록한 폴 골드슈미트가 올해 타율 0.209, 7홈런을 기록해 기대에 훨씬 못미치는 안타까움을 자아내고 있다”고 말했다.
0	이틀 연속 맨손으로 영수증을 취급했을 때 소변에서 검출된 BPA 농도는 mL당 0.92ng(나노그램)으로 업무 전 0.45ng보다 2.04배 높아졌다.
1	이어 "2일 연속 맨손으로 영수증을 처리했을 때 소변에서 검출된 BPA 농도는 0.92ng/mL로 출근 전 0.45ng보다 2.04배 높았다"고 말했다.
0	일각에서는 영수증이 결국 쓰레기 배출만 늘린다는 지적과 함께 종이 영수증 대체 수단을 도입해야 한다고 주장한다.
1	"일각에서는 종이영수증 대체수단을 도입해야 한다고 주장하며, 영수증은 결국 폐기물 배출량을 증가시킬 뿐이라고 지적합니다."
0	이런 가운데 군포시는 민원실 내 대기번호표 및 카드단말기 영수증을 친환경 용지로 전면 교체키로 했다고 밝혀 주목받고 있다.
1	그 사이 군포시가 민원실의 대기번호카드와 카드리더기 영수증을 모두 친환경 종이로 교체하기로 했다고 발표해 눈길을 끌고 있다.
0	지난달 2일 애리조나 다이아몬드백스와의 경기에서 6이닝 2실점을 기록한 뒤 왼쪽 이두박근 건염 증세를 보인 커쇼는 같은 달 7일 부상자명단에 올랐다.
1	"커쇼는 지난달 2일 애리조나 다이아몬드백스를 상대로 6이닝 2실점한 뒤 왼쪽 이두근에 건염 증세를 보여 같은 달 7일 부상으로 등재됐다."
0	전날 필라델피아 필리스와의 홈경기에서 복귀전을 치른 커쇼는 5이닝 4피안타 5탈삼진 1볼넷 1실점으로 무난한 모습을 보였으나 경기 후 허리 통증을 호소했다.
1	“전일 필라델피아 필리스와의 홈경기에서 복귀한 커쇼는 5이닝 동안 4안타 5삼진 1볼넷 1실점으로 편안한 모습을 보였으나 경기 후 허리 통증을 호소했다.
0	지난해 커쇼가 던진 1142개의 포심 패스트볼 가운데 90마일 이하의 공이 하나도 없었던 점을 감안하면 몸 상태가 좋지 않다는 신호였다.
1	"커쇼가 작년에 던진 1,142개의 포심 패스트볼 중 어느 것도 90마일 미만인 것을 감안할 때 그것은 열악한 신체 조건의 신호였습니다."
0	징역 8개월에 집행유예 2년을 선고받은 강정호는 이 여파로 미국 취업비자를 발급받지 못해 2017시즌을 통째로 날렸다.
1	집행유예 2년에 집행유예 8개월을 선고받은 강정호는 여파로 미국 워킹비자를 받지 못해 2017시즌을 통째로 허비했다.
0	지난 4월 말 겨우 취업비자를 발급받은 강정호는 지난달 1일 구단에 합류해 플로리다주 브레이든턴의 피츠버그 구단 훈련장에서 뒤늦은 스프링캠프를 소화한 뒤 실전 감각 조율에 나섰다.
1	이어 "4월 말 워킹비자를 무사히 받은 강정호는 지난달 1일 구단에 입단해 피츠버그 구단의 뒤늦은 스프링캠프에서 훈련을 마치고 본격 경기를 위한 기량을 연마했다. 플로리다주 브레이든턴에 있는 훈련장."
0	실제 네이버는 지난 30일 컴퓨터 공학·정보학·커뮤니케이션 총 3개 분야의 전문가들로 구성된 알고리즘 검토 위원회를 발족했다.
1	"실제로 네이버는 지난 달 30일 컴퓨터공학, 정보과학, 커뮤니케이션 등 총 3개 분야의 전문가들로 구성된 알고리즘심의위원회를 발족했습니다."
0	"이틀 합계 3언더파 141타를 친 박인비는 김세영(25), 최운정(28), 신지은(26), 김지현(27) 등과 함께 공동 4위로 대회 반환점을 돌았다."
1	이틀 동안 총 3언더파 141타를 친 박인비는 김세영(25), 최첼라(28), 신제니(26)와 공동 4위에 오르는 중간 중간 4위를 기록했다. , 그리고 김지현(27)."
0	지난달 31일 디트로이트 타이거스전에 선발 등판해 5이닝 3피안타 1실점을 기록한 오타니는 하루를 쉰 후 이날 경기에 나서 지난달 25일 토론토 블루제이스전 이후 4경기 만에 안타를 신고했다.
1	"지난달 31일 디트로이트 타이거스를 상대로 선발 등판해 5이닝 동안 3안타 1실점을 기록했던 오타니는 지난 25일 토론토 블루제이스와의 경기 이후 4경기 만에 쉬며 안타를 날렸다. 월."
0	중소기업중앙회는 지난달 28일부터 이달 1일까지 러시아 모스크바와 세르비아 베오그라드에 중소기업 10곳으로 구성된 시장개척단을 파견했다고 2일 밝혔다.
1	중소기업중앙회는 지난 28일부터 이달 1일까지 중소기업 10개사로 구성된 시장 개척단을 러시아 모스크바와 세르비아 베오그라드에 파견했다고 2일 밝혔다. ."
0	"윤성호는 2일 경기도 이천시 블랙스톤골프장(파72·7260야드)에서 열린 한국프로골프(KPGA) 코리안투어 KB금융 리브챔피언십(총상금 7억원) 3라운드에서 버디 6개, 보기 2개로 4타를 줄여 중간합계 7언더파 209타로 단독 선두에 올랐다."
1	"윤성호가 블랙스톤골프클럽(파72/파72)에서 열린 한국프로골프협회(KPGA) 코리안투어 KB금융 LiiV 챔피언십(총상금 7억원) 3라운드에서 버디 6개와 보기 2개로 4타를 줄였다. 7260야드)는 2회 경기도 이천에서 7언더파 209타로 선두를 지켰다."
0	올해 정규투어에 데뷔한 신인 윤성호는 공동 5위로 3라운드를 맞아 4번홀에서 첫 보기를 범했지만 곧장 5번과 6번홀에서 연속 버디를 쳐 위기를 넘겼다.
1	"올해 정규 투어 데뷔를 한 신인 윤성호가 4번 홀에서 공동 5위를 기록하며 첫 보기를 했으나 5, 6번 홀에서 연속 버디로 위기를 벗어났다."
0	추격자들이 만만치 않아 낙관할 순 없지만 4라운드에서도 상승세를 이어간다면 생애 첫 우승에 한걸음 다가설 것으로 보인다.
1	이어 "추격자들이 많아 낙관론이 과하지 않은데, 4라운드에서도 선두를 지킨다면 첫 우승에 한발 더 다가설 가능성이 크다"고 말했다.
