text	translated
"""이 부분에 대해 선 감독은 기자회견에서 “우리 시대 청년들의 아픔을 헤아리지 못했다”라며 “병역 특례에 대한 시대적 비판에 둔감했고, 금메달 획득이라는 목표에 매달려 시대의 정서를 제대로 살피지 못했다”고 사과했다."""	0
야수주의와 추상표현주의를 합친 듯한 화폭은 사전 정보가 없었다면 어느 예술가의 독창적 세계를 보는 듯했을 거다.	0
엑스플로 2018 제주선교대회의 성공적 개최를 기원하는 의미도 담은 이번 행사의 주제는 ‘함께(Together)’로 CCM 그룹 어노인팅(기름부으심)이 출연해 제주 도민들과 다음세대를 위한 의미 있는 공연을 선사한다.	0
"""코스피 지수가 기해년 증시 개장 이틀만에 2000선이 붕괴된 3일 서울 명동 KEB하나은행 딜링룸 전광판에 전일 대비 16.30p(0.81%) 하락한 1,993.70을 나타내고 있다."""	0
"""현대차의 반발에도 불구하고 광주시 노사민정협의회가 주44시간, 연봉 3500만원이 명시된 합의안을 수용했다는 점에서 광주형 일자리의 근간이라고 할 수 있는 ‘고용 유연성’ 실험을 할 수 있는 기반이 마련됐다는 의미가 있다."""	0
이는 그동안 설정 총무원장에게 제기된 여러 의혹이 해결되지 않아 설조스님이 단식을 하는 등 논란이 이어지자 설정 총무원장의 '불명예 퇴진'을 눈앞에 두고 있는 데 따른 것이다.	0
이탈리아 출신의 명장 마르첼로 리피가 중국 대표팀 지휘봉을 잡고 숱한 유럽의 명장들도 중국 무대로 향했다.	0
지난달 27일 선발된 국가대표 선수들은 3일 비가 주룩주룩 내리는 가운데 경기도 파주국가대표트레이닝센터(NFC)에 모여 첫날부터 2대 2 미니게임 등 강도 높은 훈련을 소화했다.	0
일본 도쿄의대가 입학시험에서 여성지원자들의 점수를 일률적으로 감점해 여성 합격자수를 줄인 것으로 드러난 가운데 일본 여의사협회 마에다 요시코 회장이 입장을 밝혔다.	0
"""초세대 협업연구실은 업적이 뛰어났던 교수의 퇴직으로 학문적 유산이 사장(死藏)되는 것을 막고, 후배 교수가 선배 교수의 연구를 계승해 발전시키기 위한 제도다."""	0
"""우리 공군 전투기는 KADIZ를 넘어온 중국 정찰기에 따라붙어 추적·감시 비행을 하다가, 이 정찰기가 JADIZ로 넘어가면 복귀하곤 했다."""	0
제야의 타종행사에 대비해 도시철도 1·2호선도 반월당역을 기준으로 다음날 새벽 1시20분까지 연장 운행하며 도시철도 3호선도 명덕역 기준으로 연장 운행(새벽 1시32분∼1시36분) 한다.	0
㈜트리플이 여행지 맛집·관광지 정보 등을 실시간으로 제공하는 해외 여행 가이드앱 ‘트리플(TRIPLE)’의 누적 가입자 수가 200만 명을 돌파했다고 18일 밝혔다.	0
유일한 해법은 포체티노 감독의 전술적 역량과 리저브팀에서 새로이 1군으로 올라온 어린 선수들로 그러한 부족함을 채워 나가야 하는 것이지만 이마저도 쉽지 않다.	0
"""이국적인 풍광을 배경으로, 국경없는 친구들과의 소통을 통해 전해지는 따뜻한 감동과 재미로 지난 21일 첫 방송부터 호평을 받고 있다."""	0
양민 학살자로 악명 높던 아민은 엔테베 사건 때 어리석은 선택으로 이스라엘에 크게 당한 뒤 2년 만에 권좌에서 축출됐다.	0
"""지난해 중국과 일본, 베트남, 러시아 등 4개 국가 출신 다문화 요원 10명이 총 10개 회사에 파견했다."""	0
최근 몇 년간 대법관 후보 1순위로 거론됐던 김 변호사는 법원·검찰을 거치지 않은 순수 재야 변호사다.	0
식품의약품안전처는 경기도보건환경연구원이 시중에 유통 중인 식용유지류를 수거·검사 한 결과 3개 제품에서 벤조피렌이 기준치보다 초과 검출돼 해당 제품을 판매중단하고 회수조치 한다고 4일 밝혔다.	0
그중 우리 찬송가에는 ‘인애하신 구세주여’(279장) ‘주의 음성을 내가 들으니’(540장) ‘예수를 나의 구주 삼고’(288장) ‘나의 영원하신 기업’(435장) 등 21곡이 수록돼 있다.	0
허 교수가 2016년 통계 기준 국내 사망자 28만여명 가운데 연명의료결정 대상에 해당하는 21만∼22만명을 분석한 결과 17만∼18만명이 이처럼 가족 추정이나 대리 결정의 형태로 이뤄지는 것으로 추산됐다.	0
증권거래세율이 낮아지면서 상장주식 관련 전체 세수도 줄었지만 주식시장 활성화로 2005년부터는 기존 세금 규모를 넘어서기 시작했다.	0
‘국정농단’ 사건의 공범 중 한 명인 김기춘(79) 전 대통령 비서실장이 서울 송파구 서울동부구치소를 걸어 나왔다.	0
하태경 바른미래당 의원이 이재명 경기도지사의 부인인 김혜경씨로 추정되는 막말 녹취본을 두고 “정치적 목적을 위해서라면 비윤리적이고 범죄적 수단을 다 동원하는 정치인 같다”고 비난했다.	0
이들은 “광주형 일자리 완성차 공장 설립을 위한 시와 지역노동계 등의 협상이 원만하지 이뤄지지 않다는 언론 보도를 접하고 많은 실망을 하고 있다”며 “학생과 학부모들의 뜻을 모아 공장설립을 지지하는 성명서를 냈다”고 밝혔다.	0
경찰은 콜먼 주니어가 연기 흡입을 위해 태워 색이 변한 필로폰을 배가 고픈 나머지 아침식사용 시리얼로 착각한 것으로 보고 있다.	0
잉그램은 “새로운 시즌 내 역할에 대해 정확히 알지는 못한다”면서도 “하지만 그게 뭐건 간에 난 준비가 돼 있으리라는 걸 안다”고 자신감을 드러냈다.	0
이 같은 성과는 이들 지역이 국가지질공원 브랜드를 갖게 되면서 지질명소와 주변의 생태·역사·문화 등 다양한 연계자원의 가치가 상승한 것에 따른 것으로 분석된다.	0
이정은은 다른 정상급 선수에 비해 골프를 늦게 시작하진 않았으나 공백기를 가지는 등 우여곡절을 겪어야 했다.	0
"""재계약 선수들인 한화 호잉과 삼성 러프, LG 윌슨에게 같은 금액인 30만 달러의 옵션이 걸려 있는 게 눈에 뛴다."""	0
"""우즈는 7일(한국시간) 미국 펜실베이니아주 필라델피아 애러니밍크 골프클럽(파70·7190야드)에서 열린 대회 1라운드에서 이글 1개를 비롯해 버디 7개, 보기 1개를 묶어 8언더파 62타를 쳐 로리 맥길로이와 공동 선두에 올랐다."""	0
입국 초기에는 공원 등에서 노숙하던 예멘인도 있었지만 정부 차원 취업 지원 이후 노숙은 사라진 것으로 알려졌다.	0
충북 청주시가 ‘세계 차 없는 날(9월 22일)’을 맞아 21일 성안길에서 저탄소 생활에 대한 사회적 공감대 형성 및 실천 분위기 조성을 위해 차 없는 날 캠페인을 전개했다.	0
오는 3월 착공하는 불국사숙박단지 내 불국스포츠센터가 내년 준공되면 더 많은 선수단을 유치할 수 있을 것으로 기대된다.	0
"""이번 협약의 목적은 SK인천석유화학 생산공정의 열에너지와 집단에너지사의 열배관망 네트워크 인프라를 효율적으로 연계하여, 인천 지역 대규모 주거 단지에 냉난방용 열원을 안정적으로 공급하기 위한 것이다."""	0
"""최 회장과 최재원 SK그룹 수석부회장, 조대식 SK수펙스추구협의회 의장, 박성욱 SK그룹 ICT위원장, 이석희 SK하이닉스 대표이사 등 그룹 수뇌부가 총출동했다."""	0
"""주식은 기명으로 발행되며 1주권, 10주권, 100주권, 500주권 4종으로 최소 5천원이면 누구나 주주가 될 수 있다."""	0
"""한국이 포함되어 있는 아시아-태평양 지역과 중국, 중남미 지역은 AWC 규칙에 따라 대회가 개최될 예정이며 구체적인 내용은 추후 발표될 예정이다."""	0
실제 1990년 어획량이 0에 가까웠던 충남의 대구 생산량은 1994년 8t을 기록한 뒤 1999년 225t으로 처음 세자리 수를 넘었다.	0
앞서 군의회는 박종철 의원을 제외한 8명이 참석한 가운데 비공개 투표로 박 의원과 권도식 의원 제명을 의결했지만 이형식 의장 제명은 부결했다.	0
"""일자리 창출을 위해 필요한 정책으로는 ‘청년 일자리 사업’이 23.6%, ‘지역공동체 일자리’ 13.3%, ‘우량기업 투자유치’ 11.4% 순으로 나타났다."""	0
"""설 연휴 끝 귀경길, 아들 며느리 손주가 탄 차가 보이지 않을 때까지 손 흔들던 어머니의 허리가 추석 때보다 더 구부정해진 게 눈에 들어와 코끝이 찡했던 이들이 많을 듯하다."""	0
"""이상천 제천시장은“충북 제천의 명승 제20호인 의림지, 교동 민화마을, 청풍문화재 단지, 박달재, 청풍호반 케이블카등 멋진 관광지를 더욱 잘 갖추고 다듬어서 더욱 많은 관광객들이 제천에서 치유와 회복을 누리도록 최선을 다하겠습니다.” 라고 밝혔다."""	0
"""이 회장은 “단순히 금메달을 따지는 게 아니라 세계선수권, 올림픽, 아시안게임 등 국제대회마다 포인트를 둬 일정 수준의 점수를 획득하면 혜택을 주는 ‘마일리지’식을 검토 중”이라고 했다."""	0
필자가 단기장교로 군복무를 하면서 답답했던 것 중 하나는 부대가 무슨 계획을 세울 때마다 전년 계획을 복사하다시피 한다는 점이었다.	0
이날 현재 산천어축제장의 얼음두께는 27∼30㎝를 보이고 있어 내달 5일 축제 개막에는 이상이 없을 것으로 보인다.	0
시장 점유율에서는 삼성전자가 선두를 유지하는 가운데 2위로 올라선 중국 화웨이가 애플과의 격차를 벌릴 것으로 전망된다.	0
"""낮 기온은 서울이 35도, 춘천이 36도, 인천이 34도, 수우너 35도, 대전 36도, 대구 39도, 부산 35도, 제주 33도를 기록할 전망입니다."""	0
익명을 요구한 지자체 관계자는 “비석을 철거한 후 ‘왜 비석을 철거했느냐’는 민원이 빗발쳤다”며 “지자체 입장에선 종교 간 갈등으로 번질까 우려할 수밖에 없다”고 토로했다.	0
특히 성우 섭외부터 차량 이식까지 한달 가까이 시간이 걸리는 비효율을 해결하기 위해 기계음을 도입했다고 밝혔다.	0
합수단은 조 전 사령관과 노 전 관리관이 한 전 장관의 지시를 받아 계엄령 문건을 작성한 것으로 보고 정확한 작성 경위 등을 파악하고 있다.	0
일본은 바히드 할릴호지치 감독이 지난 4월 사퇴하고 니시노 아키라 일본축구협회 기술위원장이 사령탑에 오른 뒤 팀의 재정비에 힘쓰고 있다.	0
"""신규 콘텐츠는 K팝 스타 일정을 함께하거나 숙소를 둘러보는 코스, 공연 관람 및 백스테이지 투어, 개인공간 엿보기 등으로 구성될 예정이다."""	0
"""시는 지난달 대구사회서비스원 임원을 선정하기 위한 ‘임원추천위원회’를 구성해 임원 선정 작업을 벌였는데 응시자가 대표(1명 선정) 4명, 이사(13명 선정) 38명, 감사(1명 선정) 2명으로 많은 관심을 보였다."""	0
충남 천안시 서북구 차암동 차암초등학교 증축 공사 현장에서 3일 오전 9시32분쯤 화재가 발생해 소방당국이 화재진압을 하고 있다.	0
"""이 단체는 또 “박남춘 시장과 시는 수도권매립지 영구화 관련 현안들에 대한 공식 입장을 밝히고, 매립지 정책 관련 의사결정 구조의 한계를 극복할 제도개선 대책을 마련해야 한다”고 밝혔다."""	0
"""피해자 보호와 2차 피해 방지의 경우 공소시효 만료사건에 대해서도 상담, 의료비와 심리치료 등을 지원하고 심리치료비 지원 한도를 현 1회당 15만원에서 1회당 20만원으로 하는 내용으로 관련 지침을 개선했다."""	0
김 부총리는 “창업자가 쓰신 호암자전을 보면 사업을 운영할 때 중요한 핵심 포인트 첫 번째가 국내외 정세변동에 대한 적확한 통찰이다”라고 말했다.	0
축제추진위원회는 행사 기간 관광객들이 편안하고 안전하게 추자도를 방문할 수 있도록 제주∼추자 항로의 정기 여객선인 ‘퀸스타2호’ 운항 횟수를 늘릴 방침이다.	0
"""세계자살예방의 날인 9월 10일은 2003년 세계보건기구(WHO)와 국제자살예방협회(IASP)가 전 지정한 날로, 매년 자살예방 및 생명존중 문화조성 행사가 개최되고 있다."""	0
"""자율주행차, 친환경차 등 미래차 시장 선점을 위한 글로벌 경쟁이 치열한 상황에서 한국 자동차산업은 거대한 도전에 직면해 있다."""	0
피우진 국가보훈처장이 31일 오후 설 명절 연휴를 앞두고 대전 유성구 국립대전현충원을 방문해 무연고 묘소에 참배하고 있다.	0
